series_id,stats_data_id,reference_date,source_population_definition,unit,year,sex,age,category,subcategory,value,flag,retrieved_at
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,67歳,男女別・性比=男女計,人口=総人口; 全国=全国,1383,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,67歳,男女別・性比=男女計,人口=総人口; 全国=全国,1411,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,68歳,男女別・性比=男女計,人口=総人口; 全国=全国,1235,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,68歳,男女別・性比=男女計,人口=総人口; 全国=全国,1265,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,68歳,男女別・性比=男女計,人口=総人口; 全国=全国,1293,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,68歳,男女別・性比=男女計,人口=総人口; 全国=全国,1309,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,68歳,男女別・性比=男女計,人口=総人口; 全国=全国,1365,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,69歳,男女別・性比=男女計,人口=総人口; 全国=全国,1194,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,69歳,男女別・性比=男女計,人口=総人口; 全国=全国,1216,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,69歳,男女別・性比=男女計,人口=総人口; 全国=全国,1245,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,69歳,男女別・性比=男女計,人口=総人口; 全国=全国,1273,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,69歳,男女別・性比=男女計,人口=総人口; 全国=全国,1290,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,70歳,男女別・性比=男女計,人口=総人口; 全国=全国,1115,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,70歳,男女別・性比=男女計,人口=総人口; 全国=全国,1174,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,70歳,男女別・性比=男女計,人口=総人口; 全国=全国,1195,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,70歳,男女別・性比=男女計,人口=総人口; 全国=全国,1225,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,70歳,男女別・性比=男女計,人口=総人口; 全国=全国,1252,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,71歳,男女別・性比=男女計,人口=総人口; 全国=全国,1000,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,71歳,男女別・性比=男女計,人口=総人口; 全国=全国,1094,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,71歳,男女別・性比=男女計,人口=総人口; 全国=全国,1153,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,71歳,男女別・性比=男女計,人口=総人口; 全国=全国,1174,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,71歳,男女別・性比=男女計,人口=総人口; 全国=全国,1203,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,72歳,男女別・性比=男女計,人口=総人口; 全国=全国,923,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,72歳,男女別・性比=男女計,人口=総人口; 全国=全国,980,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,72歳,男女別・性比=男女計,人口=総人口; 全国=全国,1072,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,72歳,男女別・性比=男女計,人口=総人口; 全国=全国,1131,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,72歳,男女別・性比=男女計,人口=総人口; 全国=全国,1151,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,73歳,男女別・性比=男女計,人口=総人口; 全国=全国,863,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,73歳,男女別・性比=男女計,人口=総人口; 全国=全国,903,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,73歳,男女別・性比=男女計,人口=総人口; 全国=全国,959,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,73歳,男女別・性比=男女計,人口=総人口; 全国=全国,1050,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,73歳,男女別・性比=男女計,人口=総人口; 全国=全国,1106,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,74歳,男女別・性比=男女計,人口=総人口; 全国=全国,798,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,74歳,男女別・性比=男女計,人口=総人口; 全国=全国,842,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,74歳,男女別・性比=男女計,人口=総人口; 全国=全国,882,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,74歳,男女別・性比=男女計,人口=総人口; 全国=全国,936,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,74歳,男女別・性比=男女計,人口=総人口; 全国=全国,1025,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,75歳,男女別・性比=男女計,人口=総人口; 全国=全国,813,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,75歳,男女別・性比=男女計,人口=総人口; 全国=全国,777,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,75歳,男女別・性比=男女計,人口=総人口; 全国=全国,820,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,75歳,男女別・性比=男女計,人口=総人口; 全国=全国,859,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,75歳,男女別・性比=男女計,人口=総人口; 全国=全国,911,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,76歳,男女別・性比=男女計,人口=総人口; 全国=全国,639,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,76歳,男女別・性比=男女計,人口=総人口; 全国=全国,788,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,76歳,男女別・性比=男女計,人口=総人口; 全国=全国,755,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,76歳,男女別・性比=男女計,人口=総人口; 全国=全国,797,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,76歳,男女別・性比=男女計,人口=総人口; 全国=全国,834,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,77歳,男女別・性比=男女計,人口=総人口; 全国=全国,641,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,77歳,男女別・性比=男女計,人口=総人口; 全国=全国,617,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,77歳,男女別・性比=男女計,人口=総人口; 全国=全国,762,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,77歳,男女別・性比=男女計,人口=総人口; 全国=全国,731,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,77歳,男女別・性比=男女計,人口=総人口; 全国=全国,771,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,78歳,男女別・性比=男女計,人口=総人口; 全国=全国,610,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,78歳,男女別・性比=男女計,人口=総人口; 全国=全国,617,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,78歳,男女別・性比=男女計,人口=総人口; 全国=全国,594,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,78歳,男女別・性比=男女計,人口=総人口; 全国=全国,735,,2026-09-07T09:10:21Z
